"{year, month, day, Nxz, Re, r/R, gamma, F(r), Coriolis, shift, mvx, \[Delta]mvx, mvy, \[Delta]mvy, mvz, \[Delta]mvz, Evx, \[Delta]Evx, Evy, \[Delta]Evy, Evz, \[Delta]Evz, m\[Psi], \[Delta]m\[Psi]}, comment"
{2009, 4, 16, 128, 90, 0.5, 0.0001, "dp", 0, 0.3667155261219494, 0.13225591956056648, 2.e-6, 0.5840793378648839, 2.e-6, 0.09482464775993774, 5.e-6, 0.0035242005661732722, 5.e-8, 0.13224474874250305, 1.e-6, 0.001264318796743985, 4.e-8, 0.04930001480125001, 0.02283268562500004, "ErrScale 1e-4"}
{2009, 4, 17, 128, 10, 0.05, 0.0001, "dp", 0, -0.014671598136713902, 0.006943293328803027, 6.e-9, 0.9998490382597478, 5.e-7, 0.0033768502187436164, 1.e-8, 6.70387372753048e-6, 3.e-11, 0.26175803880786047, 3.e-7, 2.23496404451012e-6, 9.e-12, 0.0019265190171425003, 0.00015337214649999956, "ErrScale 1e-4"}
{2009, 4, 20, 128, 100, 0, 0.0001, "dp", 0, 0, 0., 0, 1.0001321842586905, 0.00006, 0., 0, 0., 0, 0.2619597954220996, 0.00002, 0., 0, 0, 0, "ErrScale 1e-4"}
{2009, 4, 20, 128, 100, 0.1, 0.0001, "dp", 0, 0.35253507737701, 0.07802197193318532, 0.0001, 0.8415585340404677, 0.001, 0.0440283999489968, 0.0001, 0.0009879969393727353, 4.e-6, 0.20287367456131206, 0.0005, 0.0003363697290911757, 2.e-6, 0.023660077563574994, 0.003124693281250002, "ErrScale 1e-4"}
{2009, 4, 20, 128, 100, 0.2, 0.0001, "dp", 0, 0.4004537509307514, 0.10244775762728037, 0.00002, 0.7328168964381774, 0.0002, 0.05940847951070448, 0.00002, 0.0019292897224350315, 1.e-6, 0.1711193680508256, 9.e-6, 0.0006666104747425213, 4.e-7, 0.03367133290125, 0.007297266718750004, "ErrScale 1e-4"}
{2009, 4, 20, 128, 100, 0.3, 0.0001, "dp", 0, 0.4065918245860625, 0.11414306112810237, 3.e-6, 0.6589936193075648, 0.0001, 0.07022819780596243, 0.00001, 0.0026017999714140036, 1.e-6, 0.1516014329273149, 0.00005, 0.0009102013415777377, 3.e-7, 0.039974345558125, 0.011976344687500001, "ErrScale 1e-4"}
{2009, 4, 20, 128, 100, 0.4, 0.0001, "dp", 0, 0.3997933259262018, 0.12358917686076011, 0.00002, 0.6047451801136862, 0.00006, 0.08270742072272178, 9.e-6, 0.0030769691489554605, 5.e-7, 0.13754650614106667, 0.00003, 0.001091518607400959, 2.e-7, 0.0447071990625, 0.017041618749999994, "ErrScale 1e-4"}
{2009, 4, 20, 128, 100, 0.5, 0.0001, "dp", 0, 0.3872580094777447, 0.13307579140445203, 0.00001, 0.5672040488676856, 0.00003, 0.09462734831561291, 5.e-6, 0.0033997146275929076, 3.e-7, 0.12643250326888686, 0.00002, 0.0012266944907294995, 1.e-7, 0.048493643345000004, 0.02249230609375002, "ErrScale 1e-4"}
{2009, 4, 30, 128, 10, 0.05, 0.0001, "dp", 0, -0.014671598136713902, 0.0069432848980809795, 5.e-11, 0.9998497154667622, 3.e-9, 0.003376848442324685, 3.e-11, 6.703904545110963e-6, 1.e-13, 0.261758358839649, 2.e-9, 2.234973816965253e-6, 3.e-14, 0.0019265190171425003, 0.00015337214649999956, "ErrScale 1e-4"}
{2009, 4, 30, 128, 20, 0.05, 0.0001, "dp", 0, -0.0022738630257650334, 0.013854386906074434, 9.e-8, 0.9987597808110397, 3.e-6, 0.006707104705741797, 4.e-8, 0.000026702749514131897, 3.e-10, 0.26143892368582977, 1.e-6, 8.901843523629093e-6, 1.e-10, 0.0038444603948525, 0.00030714494349999956, "ErrScale 1e-4"}
{2009, 4, 30, 128, 30, 0.05, 0.0001, "dp", 0, 0.017898863025765033, 0.02066064092176589, 2.e-6, 0.9965044422060071, 0.00002, 0.009929430859854513, 6.e-7, 0.00005947975010214555, 7.e-9, 0.2607014032980946, 0.00001, 0.000019828898281260153, 3.e-9, 0.0057383204716725, 0.0004609902640000025, "ErrScale 1e-4"}
{2009, 4, 30, 128, 40, 0.05, 0.0001, "dp", 0, 0.045600464121148446, 0.02724043181353965, 6.e-6, 0.9925475521035485, 0.00007, 0.012968158905255928, 3.e-6, 0.00010365249324030613, 4.e-8, 0.25927724028232385, 0.00004, 0.000034561776345637296, 2.e-8, 0.0075753914335375, 0.0006132498633000024, "ErrScale 1e-4"}
{2009, 4, 30, 128, 50, 0.05, 0.0001, "dp", 0, 0.0797002363123637, 0.03340058056129313, 0.00001, 0.9864222825578358, 0.0001, 0.01606524062170497, 6.e-6, 0.00015654035418065308, 1.e-7, 0.2569096900707947, 0.00006, 0.00005222448594920783, 4.e-8, 0.009310771353599999, 0.0007604244105374972, "ErrScale 1e-4"}
{2009, 4, 30, 128, 60, 0.05, 0.0001, "dp", 0, 0.11774512957454036, 0.038944937447359856, 0.00001, 0.9779670314402222, 0.0001, 0.01908893789936581, 5.e-6, 0.00021430976134123364, 4.e-7, 0.25349757220771757, 0.00006, 0.00007156820227847867, 4.e-8, 0.010894296312374999, 0.0008991185156250049, "ErrScale 1e-4"}
{2009, 4, 30, 128, 70, 0.05, 0.0001, "dp", 0, 0.15746880788259524, 0.043671947648363615, 0.00002, 0.9667426653169944, 0.0002, 0.021854919762682275, 0.00001, 0.00027210196641000835, 3.e-7, 0.24889571838913388, 0.0001, 0.00009100377264974182, 9.e-8, 0.012283740908174998, 0.001033030312500004, "ErrScale 1e-4"}
{2009, 4, 30, 128, 80, 0.05, 0.0001, "dp", 0, 0.19658556258470009, 0.0474872861073069, 0.00006, 0.9532123237816776, 0.0006, 0.024302251685409, 0.00004, 0.00032568475105680363, 1.e-6, 0.243238626966049, 0.00025, 0.0001091366800760314, 3.e-7, 0.013459241369824999, 0.0011532842187500017, "ErrScale 1e-4"}
{2009, 4, 30, 128, 90, 0.05, 0.0001, "dp", 0, 0.23380121178358987, 0.050440645304114136, 0.0001, 0.9380238663517775, 0.001, 0.026395296344678333, 0.00008, 0.0003728530721338307, 2.e-6, 0.23696842539662605, 0.0005, 0.00012523138169261334, 6.e-7, 0.014424789885450002, 0.0012580784531249977, "ErrScale 1e-4"}
{2009, 4, 30, 128, 100, 0.05, 0.0001, "dp", 0, 0.26790520225584635, 0.05261818121956949, 0.0002, 0.9221648480861365, 0.0014, 0.028136528361035543, 0.00014, 0.0004126034218529424, 3.e-6, 0.23043479978803588, 0.0007, 0.00013894006063773685, 1.e-6, 0.0151988508599875, 0.001347681718750003, "ErrScale 1e-4"}
{2009, 4, 30, 128, 110, 0.05, 0.0001, "dp", 0, 0.2985262239031073, 0.05415031420045161, 0.00026000000000000003, 0.9060348474720376, 0.0017, 0.029585694817419236, 0.0002, 0.0004448654683003074, 5.e-6, .2239010552130928, 0.0009, 0.00015021840203521198, 2.e-6, 0.015813581650025, 0.0014233631250000003, "ErrScale 1e-4"}
{2009, 4, 30, 128, 120, 0.05, 0.0001, "dp", 0, 0.32599438105714673, 0.055216301639675766, 0.0003, 0.8905046789831128, 0.0018000000000000002, 0.03079280408290208, 0.00024, 0.0004718503746140835, 5.e-6, 0.2177334935069397, 0.0009, 0.0001598192846077141, 2.e-6, 0.016296397046725003, 0.0014865362499999922, "ErrScale 1e-4"}
{2009, 4, 30, 128, 130, 0.05, 0.0001, "dp", 0, 0.3501886733807919, 0.05594663250680946, 0.0003, 0.8756558900285683, 0.0015, 0.031869367914177535, 0.0002, 0.0004945293719686867, 5.e-6, 0.2119912871102445, 0.0008, 0.00016806167677399934, 2.e-6, 0.016674291676350005, 0.0015390448437500055, "ErrScale 1e-4"}
{2009, 4, 30, 128, 140, 0.05, 0.0001, "dp", 0, 0.37207175285244753, 0.05632501844444785, 0.0002, 0.8611809618489313, 0.0008, 0.03271391575627775, 0.0002, 0.000512185351883905, 4.e-6, 0.20641125361219853, 0.0005, 0.0001746347263529296, 2.e-6, 0.016983844799875004, 0.0015841935937500025, "ErrScale 1e-4"}
{2009, 4, 28, 128, 80, 0.5, 0.0001, "dp", 0, 0.3407771954892544, 0.13512232740513827, 2.e-6, 0.6046125499713758, 0.00003, 0.09481162394771944, 5.e-6, 0.0036263190687657884, 4.e-7, 0.1390276055973737, 0.00002, 0.001292720723002144, 2.e-7, 0.04996937301624999, 0.02307694062500002, "ErrScale 1e-4"}
{2009, 4, 28, 128, 90, 0.5, 0.0001, "dp", 0, 0.3667155261219494, 0.13225557404452573, 2.e-6, 0.5840780429315259, 3.e-6, 0.09482428453804423, 2.e-6, 0.003524191768159417, 4.e-8, 0.13224416963767138, 2.e-6, 0.001264313442796401, 2.e-8, 0.049299988238749995, 0.022832727343750032, "ErrScale 1e-4"}
{2009, 4, 28, 128, 100, 0.5, 0.0001, "dp", 0, 0.3872580094777447, 0.13308911713633884, 2.e-6, 0.5672496598484695, 4.e-6, 0.09463366941163849,  7.e-7, 0.003400072900535195, 4.e-8, 0.12645318468602, 2.e-6, 0.0012268399946309828, 2.e-8, 0.04849360818875001, 0.022492211875000022, "ErrScale 1e-4"}
{2009, 4, 28, 128, 110, 0.5, 0.0001, "dp", 0, 0.403607553318993, 0.13344639167457395, 2.e-6, 0.5530164935022069, 6.e-6, 0.09437570487320851, 2.e-6, 0.0032654622240000687, 4.e-8, 0.12144315953984551, 3.e-6, 0.0011842019328973824, 2.e-8, 0.04755344718112498, 0.022086446406250026, "ErrScale 1e-4"}
{2009, 4, 28, 128, 120, 0.5, 0.0001, "dp", 0, 0.4175106832401786, 0.13341845798244306, 4.e-6, 0.5406079409737287, 6.e-6, 0.09400250878980573, 0.00002, 0.0031279035280549357, 2.e-7, 0.11704198397193134, 3.e-6, 0.001139072907849736, 2.e-7, 0.04652147788975, 0.021642412500000003, "ErrScale 1e-4"}
{2009, 4, 28, 128, 130, 0.5, 0.0001, "dp", 0, 0.42862382337361576, 0.13345428938857712, 3.e-6, 0.5295015957796912, 7.e-6, 0.09356706736881465, 0.00002, 0.002992470172192816, 1.e-7, 0.11312031248410678, 3.e-6, 0.00109337904430248, 1.e-7, 0.045546449733124994, 0.02122990123437498, "ErrScale 1e-4"}
{2009, 4, 28, 128, 140, 0.5, 0.0001, "dp", 0, 0.4379315303220749, 0.1332490967823731, 3.e-6, 0.5194272801289525, 7.e-6, 0.09309431726993089, 0.00002, 0.002862463450090106, 3.e-8, 0.10958455842295492, 4.e-6, 0.0010484871232230438, 2.e-8, 0.044573909012750, 0.020804887656249996, "ErrScale 1e-4"}
{2009, 4, 28, 128, 160, 0.5, 0.0001, "dp", 0, 0.4539779750512313, 0.13221834147210743, 3.e-6, 0.5013374947753585, 9.e-6, 0.09201548559737277, 0.00002, 0.002625420078273071, 4.e-8, 0.10340210842931062, 4.e-6, 0.0009643779061118603, 2.e-8, 0.042621078099250004, 0.019954961562500005, "ErrScale 1e-4"}
{2009, 4, 28, 128, 170, 0.5, 0.0001, "dp", 0, 0.46054053712518195, 0.13175204886334563, 0.00002, 0.49309965505467374, 7.e-6, 0.09147566202760367, 9.e-6, 0.002519622914442023, 5.e-8, 0.10066321338196026, 4.e-6, 0.0009260180068419226, 3.e-8, 0.041676866989249994, 0.019543607812499975, "ErrScale 1e-4"}
{2009, 4, 28, 128, 180, 0.5, 0.0001, "dp", 0, 0.4666975827787645, 0.13121344169265778, 3.e-6, 0.4852555603729229, 0.00001, 0.09095200551681087, 3.e-6, 0.0024220897384292835, 9.e-8, 0.09811048482707699, 4.e-6, 0.000890276517166843, 3.e-8, 0.040835455118499994, 0.01914804203125002, "ErrScale 1e-4"}
{2009, 4, 28, 128, 190, 0.5, 0.0001, "dp", 0, 0.47224661860242284, 0.13058741595933515, 0.00003, 0.4777755644489234, 0.00002, 0.09040263869786179, 0.00002, 0.0023329583931230784, 2.e-6, 0.09566270185788318, 0.00002, 0.0008573078945834799, 5.e-7, 0.04004383517400001, 0.018802439375000004, "ErrScale 1e-4"}
{2009, 5, 4, 128, 200, 0.05, 0.0001, "dp", 0, 0.45702790461635084, 0.052925497378024176, 0.0013000000000000002, 0.7780683922743045, 0.0064, 0.03390513614819672, 0.0009, 0.000517430690244278, 0.00002, 0.17632782187172125, 0.003, 0.00017961311916601385, 0.00001, 0.017537816310525006, 0.0017373614062500056, "ErrScale 1e-4"}
{2009, 5, 4, 128, 150, 0.05, 0.0001, "dp", 0, 0.3933984430687279, 0.058, 0.003, 0.86, 0.005, 0.034, 0.003, 0.0005757676036540496, 0.0001, 0.18300144440844265, 0.005, 0.0001973359221861944, 0.00005, 0.017632641146624994, 0.0016624503906250065, "ErrScale 1e-4"}
{2009, 5, 2, 128, 150, 0.5, 0.0001, "dp", 0, 0.44633038757078675, 0.13282028618886643, 3.e-6, 0.5101043090068725, 5.e-6, 0.09256795954913037, 4.e-6, 0.0027398895535477195, 3.e-8, 0.10637359804624691, 4.e-8, 0.0010053340284514392, 1.e-8, 0.043593397023625, 0.020377095312499965, "ErrScale 1e-4"}
{2009, 5, 2, 128, 200, 0.5, 0.0001, "dp", 0, 0.4779014180811101, 0.1298987365584485, 3.e-6, 0.4708182823782321, 7.e-6, 0.08983022213331512, 8.e-6, 0.002250235289111002, 5.e-8, 0.09348588821021937, 3.e-6, 0.0008265908411249263, 4.e-8, 0.03928028654137501, 0.018472627812499993, "ErrScale 1e-4"}
{2009, 5, 4, 128, 210, 0.05, 0.0001, "dp", 0, 0.4662566248413038, 0.0539124687608549, 8.e-7, 0.7765597734232681, 9.e-6, 0.03512482182304249, 2.e-6, 0.0005517685951014016, 2.e-8, 0.17736129550513094, 5.e-6, 0.00019252280531999636, 1.e-8, 0.017504447455250004, 0.0017503723437500007, "ErrScale 1e-4"}
{2009, 5, 4, 128, 220, 0.05, 0.0001, "dp", 0, 0.4747525232204153, 0.053160672493205455, 8.e-7, 0.7664355349255667, 8.e-6, 0.03509491620628277, 7.e-7, 0.000548988639547645, 1.e-8, 0.17401665169710606, 5.e-6, 0.00019207917770541462, 5.e-9, 0.017466394482975007, 0.0017614396874999936, "ErrScale 1e-4"}
{2009, 5, 4, 128, 230, 0.05, 0.0001, "dp", 0, 0.4823627335375528, 0.0523701488899717, 2.e-6, 0.7567284073369851, 7.e-6, 0.03503192290474661, 2.e-6, 0.0005451883733816036, 1.e-8, 0.17086697905570455, 5.e-6, 0.00019124676553443335, 5.e-9, 0.017419443014275005, 0.0017792397152500015, "ErrScale 1e-4"}
{2009, 5, 4, 128, 210, 0.5, 0.0001, "dp", 0, 0.48310822533688125, 0.1291412833438429, 2.e-6, 0.4640532787709289, 2.e-6, 0.08934088609922834, 3.e-6, 0.002174641785575725, 2.e-8, 0.09138335689909731, 6.e-7, 0.0007983698574932695, 1.e-8, 0.038579808724875, 0.018159072812499982, "ErrScale 1e-4"}
{2009, 5, 4, 128, 220, 0.5, 0.0001, "dp", 0, 0.48870500710978115, 0.12860132174810193, 0.0002, 0.456130342672452, 0.0005, 0.08894584784474845, 0.0002, 0.0021112019947657564, 0.00001, 0.08891577093319054, 0.0002, 0.0007743259255008167, 4.e-6, 0.0379068393575, 0.017858161875, "ErrScale 1e-4"}
{2009, 8, 8, 128, 50, 0.01, 0.0001, "dp", 0, 0.016874081293129894, 0.0069335526249714495, 1.e-7, 0.9994706399283558, 6.e-6, 0.0032928509505108037, 7.e-8, 6.690326561910732e-6, 3.e-10, 0.2617106607393518, 3.e-6, 2.2295881333344012e-6, 8.e-11, 0.0019070393688025, 0.0001303692637149999, "ErrScale 1e-4"}
{2009, 8, 10, 128, 100, 0.01, 0.0001, "dp", 0, 0.07657782010011277, 0.013626641122068423, 4.e-7, 0.9946828978681188, 0.00001, 0.006643549791346362, 2.e-7, 0.00002595187302216067, 2.e-9, 0.25960014366192263, 5.e-6, 8.655265054139396e-6, 5.e-10, 0.00375674091872375, 0.00026123661312499997, "ErrScale 1e-4"}
{2009, 8, 10, 128, 150, 0.01, 0.0001, "dp", 0, 0.16259633339183177, 0.019242113521194044, 3.e-6, 0.9791386591833777, 0.00006, 0.009791560612725144, 2.e-6, 0.00005249930295165281, 2.e-8, 0.25248996728665474, 0.00003, 0.000017560136397586295, 5.e-9, 0.005355303300325, 0.00039032733947500073, "ErrScale 1e-4"}
{2009, 8, 11, 128, 200, 0.01, 0.0001, "dp", 0, 0.2518980567646851, 0.022676651288713066, 0.0001, 0.9451373659303616, 0.002, 0.012081435272405, 0.00008, 0.00007491560879928874, 7.e-7, 0.23731445529965423, 0.0001, 0.000025172155420631347, 3.e-7, 0.0065262135953750005, 0.0005021619566874987, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0, 0.0001, "dp", 0, 0, 0., 0, 1.0000578050252587, 6.e-6, 0., 0, 0., 0, 0.2619375491497354, 3.e-6, 0., 0, 0, 0, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.1, 0.0001, "dp", 0, -0.037494985296648076, 0.001391144852985956, 5.e-10, 1.0005566691688292, 4.e-9, 0.00069709542645729, 2.e-11, 2.685453523196081e-7, 1.e-14, 0.2615778695918649, 2.e-9, 8.965691534602188e-8, 5.e-15, 0.00039030197605375, 0.00004608078437500011, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.2, 0.0001, "dp", 0, -0.07499999999999978, 0.002795868825709822, 2.e-10, 1.0018836141276162, 1.e-8, 0.0014835145041959816, 1.e-10, 1.0756584803568434e-6, 6.e-14, 0.26050276054608557, 5.e-9, 3.611728494613618e-7, 2.e-14, 0.00080202941710875, 0.00015980067187500022, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.3, 0.0001, "dp", 0, -0.11464645085166408, 0.004227684632609147, 5.e-10, 1.0040822523767916, 2.e-8, 0.0023805072201922286, 3.e-10, 2.4247619186470953e-6, 3.e-13, 0.2586512911421709, 8.e-9, 8.221316261425889e-7, 1.e-13, 0.0012403508025825, 0.00034857179687500044, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.4, 0.0001, "dp", 0, -0.153125, 0.005699346145244653, 6.e-10, 1.0069775777206247, 3.e-8, 0.0034136078046640658, 3.e-10, 4.317486716982577e-6, 6.e-13, 0.25592218475653533, 1.e-8, 1.4847870610159968e-6, 3.e-13, 0.00171113259317, 0.0006219949062500003, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.5, 0.0001, "dp", 0, -0.19392800350987266, 0.007221308405124763, 2.e-9, 1.0103706376036903, 3.e-8, 0.004616705885124355, 7.e-10, 6.7453688391443e-6, 1.e-12, 0.25215326339622507, 2.e-8, 2.3648501526361815e-6, 4.e-13, 0.0022209245566774992, 0.0009940977187500007, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.6, 0.0001, "dp", 0, -0.234375, 0.008797860448157117, 2.e-9, 1.0137016021052643, 5.e-8, 0.006043282555851062, 9.e-10, 9.672519775363028e-6, 3.e-12, 0.24709273215897573, 2.e-8, 3.4779900293220137e-6, 9.e-13, 0.002776869496869999, 0.0014858774687499972, "ErrScale 1e-4"}
{2009, 11, 12, 128, 1, 0.7, 0.0001, "dp", 0, -0.2781249999999998, 0.01041685458040861, 4.e-7, 1.0160940557339104, 1.e-6, 0.007745005079469135, 2.e-7, 0.000012997646896809679, 8.e-10, 0.24033770337282398, 5.e-6, 4.829735610565517e-6, 3.e-10, 0.0033847923116925, 0.0021242459374999994, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0, 0.0001, "dp", 0, 0, 0., 0, 1.1610050863016135, 0.006, 0., 0, 0., 0, 0.3471022429608761, 0.003, 0., 0, 0, 0, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0.1, 0.0001, "dp", 0, -0.029955818264148906, 0.014414576419225068, 0.00002, 1.0288746153861092, 0.005, 0.007202927774585153, 0.00001, 0.000028903835247422917, 9.e-8, 0.2754363372146436, 0.0025, 9.647093812795906e-6, 4.e-8, 0.003787706596146249, 0.00044846393750000175, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0.2, 0.0001, "dp", 0, -0.05899855931232548, 0.027796574612773173, 0.0001, 0.9983109883015534, 0.0003, 0.014663242230351627, 0.0001, 0.0001064151180116181, 3.e-7, 0.2599924040573302, 0.00015000000000000001, 0.00003571758925587382, 9.e-8, 0.007931810187162502, 0.0015777153437499982, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0.3, 0.0001, "dp", 0, -0.08944725942628125, 0.041487657882208095, 0.0001, 0.9826206740542778, 0.003, 0.0231567092789724, 0.00006, 0.00023460788721578468, 1.e-6, 0.2551004537252419, 0.00015000000000000001, 0.00007946942692542395, 4.e-7, 0.012162517089725003, 0.0034163687500000017, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0.4, 0.0001, "dp", 0, -0.12094285300730055, 0.05501053716927104, 0.0004, 0.9818305524780387, 0.001, 0.03258165844435841, 0.0004, 0.00040606993393011814, 4.e-6, 0.2498846623549588, 0.0002, 0.0001393734877922223, 2.e-6, 0.0165332614068, 0.0060298048437500106, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0.5, 0.0001, "dp", 0, -0.15411136906925726, 0.06825534137888721, 0.0005, 0.9738135997251538, 0.001, 0.04305854127623717, 0.0008, 0.0006131164123059034, 5.e-6, 0.24331846293331597, 0.0003, 0.00021428142614955852, 2.e-6, 0.021045612736774993, 0.009447240781249998, "ErrScale 1e-4"}
{2009, 11, 13, 128, 10, 0.6, 0.0001, "dp", 0, -0.1896488459435591, 0.08110953717330867, 0.0006, 0.9642191088232988, 0.0012, 0.05484813348790914, 0.0004, 0.0008167256570751605, 9.e-6, 0.23522318933686728, 0.0004, 0.0002924650376704302, 4.e-6, 0.025670134665225, 0.013715496406250003, "ErrScale 1e-4"}
{2009, 12, 4, 100, 10, 0.5, 0.0001, "epsr", 0, 0.11499411377539527, 0.06035485261039909, 0.0002, 0.9545669436778645, 0.0012, 0.035022209973279234, 0.0001, 0.0005142710908795985, 4.e-6, 0.24702318051878425, 0.0005, 0.00017964010949259482, 1.e-6, 0.01912086350000012, 0.008670188400000178, "ErrScale 1e-4"}
{2009, 12, 4, 100, 20, 0.5, 0.0001, "epsr", 0, 0.20242854838276195, 0.09677975621802959, 0.0008, 0.893386820733867, 0.0025, 0.05562310229529524, 0.0005, 0.0013877069575773747, 0.00002, 0.22321319557239058, 0.001, 0.0004888877303903627, 9.e-6, 0.03192251800000019, 0.014458019000000284, "ErrScale 1e-4"}
{2009, 12, 4, 100, 30, 0.5, 0.0001, "epsr", 0, 0.2853326364381645, 0.11241772542394086, 0.0008, 0.8321803291192417, 0.002, 0.06482073623433769, 0.0005, 0.0019947818367830536, 0.00003, 0.19961136496994467, 0.0012, 0.0007105828254603062, 0.00001, 0.038613434100000225, 0.017539992000000365, "ErrScale 1e-4"}
{2009, 12, 4, 100, 40, 0.5, 0.0001, "epsr", 0, 0.34921215971661107, 0.11688053763944253, 0.001, 0.7824685776212651, 0.0006, 0.06865610639628533, 0.0006, 0.0023217750582905546, 0.00004, 0.18100479746974077, 0.001,  0.0008370822306732172, 0.00001, 0.041624510000000246, 0.018985776000000364,  "ErrScale 1e-4"}
{2009, 12, 4, 100, 50, 0.5, 0.0001, "epsr", 0, 0.39609146756711605, 0.11805787320639297, 0.007, 0.7421406061550021, 6.e-6, 0.07127774742575389, 0.02, 0.0025495809972422446, 5.e-7, 0.16860296695428084, 1.e-6, 0.0009316372321335289, 5.e-7, 0.04272132130000024, 0.019561888200000377, "ErrScale 1e-4"}
{2010, 1, 14, 64, 10, 0.5, 0.0001, "dp1", 0, -0.15484593957308104, 0.06795745809105394, 6.e-6, 0.9790211100154612, 1.e-8, 0.043017128575658856, 6.e-7, 0.0006104661380527778, 3.e-9, 0.24495154816498063, 5.e-9, 0.00021323193049960375, 3.e-9, 0.020974286874999998, 0.010065316875000008, "ErrScale 1e-4"}
{2010, 12, 16, 256, 20, 0.5, 0.0001, "dp", 0, -0.08126231893582465, 0.12124654339679491, 8.e-6, 0.9217754605919004, 0.00002, 0.07460263715320799, 4.e-6, 0.0020355187790389944, 2.e-7, 0.23639687106146323, 0.00001, 0.0007075101205736079, 7.e-8, 0.028931617199943912, 0.0007217183345299052, "ErrScale 1e-4"}
{2010, 12, 16, 256, 25, 0.5, 0.0001, "dp", 0, -0.005859374999999831, 0.12848167039099395, 2.e-7, 0.863962438607257, 8.e-8, 0.07880994739697268, 5.e-7, 0.002330201887177656, 2.e-9, 0.21414265901927917, 6.e-8, 0.0008102757709630556, 3.e-9, 0.035164193549425, 0.0008669451919487998, "ErrScale 1e-4"}
{2010, 12, 16, 256, 30, 0.5, 0.0001, "dp", 0, 0.04786500915487881, 0.13728627750470254, 4.e-7, 0.8248630793815682, 3.e-7, 0.08403263035376704, 4.e-7, 0.0027399614623956027, 7.e-9, 0.20287140351800323, 3.e-7, 0.0009526009091558713, 3.e-9, 0.03842846001628274, 0.0009475542095900638, "ErrScale 1e-4"}
{2010, 12, 16, 256, 35, 0.5, 0.0001, "dp", 0, 0.09632144988044782, 0.1428376632494188, 2.e-7, 0.7897990440393982, 3.e-7, 0.08758264905202962, 4.e-7, 0.0030582875642258516, 7.e-9, 0.19278473546833272, 2.e-7, 0.0010639015119580895, 4.e-9, 0.04069926124776051, 0.0010073993600928956, "ErrScale 1e-4"}
{2010, 12, 16, 256, 40, 0.5, 0.0001, "dp", 0, 0.140625, 0.14592843694169863, 3.e-7, 0.7591711308135104, 5.e-7, 0.08996866339735485, 2.e-7, 0.0032926962598492644, 5.e-9, 0.18369330235402712, 2.e-7, 0.0011469262287379875, 4.e-9, 0.0422760561682622, 0.0010529751732651776, "ErrScale 1e-4"}
{2010, 12, 16, 256, 45, 0.5, 0.0001, "dp", 0, 0.17868388576525907, 0.14724538968224019, 5.e-7, 0.7305470082408125, 1.e-8, 0.09159015395163164, 4.e-7, 0.0034590399882474944, 5.e-9, 0.17557454010328477, 2.e-7, 0.0012071467474358897, 6.e-9, 0.04333946426242913, 0.0010977405806869272, "ErrScale 1e-4"}
{2010, 12, 16, 256, 50, 0.5, 0.0001, "dp", 0, 0.21400025176742896, 0.14726804330190796, 4.e-7, 0.7057543852900114, 2.e-7, 0.09267558379046949, 5.e-7, 0.0035710633566766094, 2.e-8, 0.16834834168970986, 4.e-7, 0.0012492188963601413, 9.e-9, 0.04404775627395245, 0.001137604874869927, "ErrScale 1e-4"}
{2010, 12, 16, 256, 55, 0.5, 0.0001, "dp", 0, 0.2421875, 0.14636203006405754, 4.e-7, 0.6837460588062939, 2.e-7, 0.09343213950156179, 7.e-7, 0.0036399461459375956, 2.e-8, 0.1619105271190282, 2.e-7, 0.0012768633000260563, 8.e-9, 0.04447354379089243, 0.0011710505340788713, "ErrScale 1e-4"}
{2010, 12, 16, 256, 60, 0.5, 0.0001, "dp", 0, 0.2690448102768385, 0.14476867803492005, 4.e-7, 0.6641716079136699, 3.e-7, 0.09393535792862277, 5.e-7, 0.0036748858759936068, 2.e-8, 0.15616064013402234, 2.e-7, 0.0012930708045943867, 6.e-9, 0.04467601700307709, 0.0012002266883034355, "ErrScale 1e-4"}
{2010, 12, 16, 256, 65, 0.5, 0.0001, "dp", 0, 0.29211683471408384, 0.14268874730445943, 5.e-7, 0.6466074201025509, 4.e-7, 0.09426765022527991, 3.e-7, 0.0036835044490241345, 2.e-8, 0.15101749058790717, 3.e-8, 0.0013003303791223227, 6.e-9, 0.04471601937989576, 0.0012265180993784285, "ErrScale 1e-4"}
